"","Date","Home","Away","HomeGoals","AwayGoals"
"4108",2021-08-21,"Minnesota Utd","Sporting KC",0,0
"4109",2021-08-21,"Columbus Crew","Seattle",1,2
"4110",2021-08-21,"Vancouver","Los Angeles FC",2,1
"4111",2021-08-21,"Colorado Rapids","Real Salt Lake",2,1
"4112",2021-08-21,"Houston Dynamo","FC Dallas",2,2
"4113",2021-08-21,"Philadelphia","CF Montréal",1,1
"4114",2021-08-21,"New England","FC Cincinnati",4,1
"4115",2021-08-21,"D.C. United","Atlanta Utd",1,2
"4116",2021-08-21,"Orlando City","Chicago Fire",1,0
"4117",2021-08-21,"Inter Miami","Toronto FC",3,1
"4118",2021-08-21,"Austin","Portland Timbers",3,1
"4119",2021-08-27,"Columbus Crew","FC Cincinnati",3,2
"4120",2021-08-27,"CF Montréal","Toronto FC",3,1
"4121",2021-08-27,"Orlando City","Inter Miami",0,0
"4122",2021-08-28,"Atlanta Utd","Nashville",0,2
"4123",2021-08-28,"Los Angeles FC","LA Galaxy",3,3
"4124",2021-08-28,"NY Red Bulls","Chicago Fire",0,1
"4125",2021-08-28,"NYCFC","New England",2,0
"4126",2021-08-28,"Houston Dynamo","Minnesota Utd",1,2
"4127",2021-08-28,"Sporting KC","Colorado Rapids",1,1
"4128",2021-08-28,"D.C. United","Philadelphia",3,1
"4129",2021-08-29,"Austin","FC Dallas",3,5
"4130",2021-08-29,"Vancouver","Real Salt Lake",4,1
"4131",2021-08-29,"Seattle","Portland Timbers",0,2
"4132",2021-09-03,"Nashville","NYCFC",3,1
"4133",2021-09-03,"Los Angeles FC","Sporting KC",4,0
"4134",2021-09-03,"Houston Dynamo","Portland Timbers",0,2
"4135",2021-09-03,"Philadelphia","New England",0,1
"4136",2021-09-04,"Vancouver","Austin",2,1
"4137",2021-09-04,"Real Salt Lake","FC Dallas",3,2
"4138",2021-09-04,"San Jose","Colorado Rapids",0,1
"4139",2021-09-04,"Orlando City","Columbus Crew",3,2
"4140",2021-09-04,"FC Cincinnati","Inter Miami",0,1
"4141",2021-09-10,"Atlanta Utd","Orlando City",3,0
"4142",2021-09-10,"Vancouver","Portland Timbers",0,1
"4143",2021-09-11,"Seattle","Minnesota Utd",1,0
"4144",2021-09-11,"Colorado Rapids","LA Galaxy",1,1
"4145",2021-09-11,"NY Red Bulls","D.C. United",1,1
"4146",2021-09-11,"New England","NYCFC",2,1
"4147",2021-09-11,"Houston Dynamo","Austin",3,0
"4148",2021-09-11,"Sporting KC","Chicago Fire",2,0
"4149",2021-09-11,"FC Dallas","San Jose",1,1
"4150",2021-09-11,"CF Montréal","Nashville",0,1
"4151",2021-09-11,"Inter Miami","Columbus Crew",1,0
"4152",2021-09-11,"FC Cincinnati","Toronto FC",2,0
"4153",2021-09-12,"Los Angeles FC","Real Salt Lake",3,2
"4154",2021-09-14,"Toronto FC","Inter Miami",0,1
"4155",2021-09-14,"NYCFC","FC Dallas",3,3
"4156",2021-09-14,"Columbus Crew","NY Red Bulls",2,1
"4157",2021-09-15,"Atlanta Utd","FC Cincinnati",4,0
"4158",2021-09-15,"Portland Timbers","Colorado Rapids",2,2
"4159",2021-09-15,"D.C. United","Chicago Fire",3,0
"4160",2021-09-15,"Orlando City","CF Montréal",2,4
"4161",2021-09-15,"Sporting KC","Minnesota Utd",4,0
"4162",2021-09-15,"San Jose","Real Salt Lake",3,4
"4163",2021-09-15,"LA Galaxy","Houston Dynamo",1,1
"4164",2021-09-15,"Austin","Los Angeles FC",1,2
"4165",2021-09-17,"Inter Miami","NY Red Bulls",0,4
"4166",2021-09-18,"Atlanta Utd","D.C. United",3,2
"4167",2021-09-18,"New England","Columbus Crew",1,1
"4168",2021-09-18,"Minnesota Utd","LA Galaxy",3,0
"4169",2021-09-18,"Austin","San Jose",3,4
"4170",2021-09-18,"FC Cincinnati","NYCFC",1,2
"4171",2021-09-18,"Toronto FC","Nashville",2,1
"4172",2021-09-18,"Real Salt Lake","Seattle",1,0
"4173",2021-09-18,"Houston Dynamo","FC Dallas",3,2
"4174",2021-09-19,"CF Montréal","Chicago Fire",2,0
"4175",2021-09-19,"Philadelphia","Orlando City",3,1
"4176",2021-09-19,"Portland Timbers","Los Angeles FC",2,1
"4177",2021-09-19,"Colorado Rapids","Vancouver",1,1
"4178",2021-09-22,"Chicago Fire","New England",2,3
"4179",2021-09-22,"Inter Miami","Nashville",1,5
"4180",2021-09-22,"NY Red Bulls","NYCFC",1,1
"4181",2021-09-25,"Philadelphia","Atlanta Utd",1,0
"4182",2021-09-25,"Colorado Rapids","Toronto FC",0,0
"4183",2021-09-25,"New England","Orlando City",2,1
"4184",2021-09-25,"Minnesota Utd","Houston Dynamo",2,0
"4185",2021-09-25,"San Jose","Los Angeles FC",2,0
"4186",2021-09-25,"Vancouver","FC Dallas",1,0
"4187",2021-09-25,"Columbus Crew","CF Montréal",2,1
"4188",2021-09-25,"D.C. United","FC Cincinnati",4,2
"4189",2021-09-25,"NYCFC","NY Red Bulls",0,1
"4190",2021-09-25,"Portland Timbers","Real Salt Lake",6,1
"4191",2021-09-26,"Chicago Fire","Nashville",0,0
"4192",2021-09-26,"Sporting KC","Seattle",1,2
"4193",2021-09-26,"Austin","LA Galaxy",2,0
"4194",2021-09-29,"Atlanta Utd","Inter Miami",1,0
"4195",2021-09-29,"Toronto FC","FC Cincinnati",3,2
"4196",2021-09-29,"FC Dallas","Sporting KC",1,3
"4197",2021-09-29,"Chicago Fire","NYCFC",2,0
"4198",2021-09-29,"Colorado Rapids","Austin",3,0
"4199",2021-09-29,"CF Montréal","New England",1,4
"4200",2021-09-29,"D.C. United","Minnesota Utd",3,1
"4201",2021-09-29,"NY Red Bulls","Philadelphia",1,1
"4202",2021-09-29,"Nashville","Orlando City",2,2
"4203",2021-09-29,"Los Angeles FC","Portland Timbers",1,2
"4204",2021-09-29,"Real Salt Lake","LA Galaxy",2,1
"4205",2021-09-29,"San Jose","Seattle",1,3
"4206",2021-09-29,"Houston Dynamo","Vancouver",0,0
"4207",2021-10-02,"Austin","Real Salt Lake",2,1
"4208",2021-10-02,"CF Montréal","Atlanta Utd",2,1
"4209",2021-10-02,"FC Dallas","Minnesota Utd",0,0
"4210",2021-10-02,"Vancouver","San Jose",3,0
"4211",2021-10-02,"FC Cincinnati","NY Red Bulls",0,1
"4212",2021-10-02,"Orlando City","D.C. United",2,1
"4213",2021-10-03,"NYCFC","Nashville",0,0
"4214",2021-10-03,"Portland Timbers","Inter Miami",1,0
"4215",2021-10-03,"Sporting KC","Houston Dynamo",4,2
"4216",2021-10-03,"Philadelphia","Columbus Crew",3,0
"4217",2021-10-03,"Toronto FC","Chicago Fire",3,1
"4218",2021-10-03,"LA Galaxy","Los Angeles FC",1,1
"4219",2021-10-03,"Seattle","Colorado Rapids",3,0
"4220",2021-10-09,"NY Red Bulls","Inter Miami",1,0
"4221",2021-10-09,"Seattle","Vancouver",4,1
"4222",2021-10-09,"FC Cincinnati","Philadelphia",1,2
"4223",2021-10-10,"Minnesota Utd","Colorado Rapids",1,3
"4224",2021-10-16,"Los Angeles FC","San Jose",3,1
"4225",2021-10-16,"CF Montréal","Philadelphia",2,2
"4226",2021-10-16,"Columbus Crew","Inter Miami",4,0
"4227",2021-10-16,"New England","Chicago Fire",2,2
"4228",2021-10-16,"Toronto FC","Atlanta Utd",0,2
"4229",2021-10-16,"FC Cincinnati","Orlando City",0,1
"4230",2021-10-16,"D.C. United","Nashville",0,0
"4231",2021-10-16,"Houston Dynamo","Seattle",2,1
"4232",2021-10-16,"Real Salt Lake","Colorado Rapids",3,1
"4233",2021-10-16,"LA Galaxy","Portland Timbers",2,1
"4234",2021-10-16,"Austin","Minnesota Utd",0,1
"4235",2021-10-17,"NY Red Bulls","NYCFC",1,0
"4236",2021-10-17,"Vancouver","Sporting KC",2,1
"4237",2021-10-20,"FC Dallas","Los Angeles FC",2,3
"4238",2021-10-20,"Portland Timbers","Vancouver",2,3
"4239",2021-10-20,"Minnesota Utd","Philadelphia",3,2
"4240",2021-10-20,"Colorado Rapids","Seattle",1,1
"4241",2021-10-20,"FC Cincinnati","Chicago Fire",3,4
"4242",2021-10-20,"Inter Miami","Toronto FC",3,0
"4243",2021-10-20,"Atlanta Utd","NYCFC",1,1
"4244",2021-10-20,"D.C. United","New England",2,3
"4245",2021-10-20,"Orlando City","CF Montréal",1,1
"4246",2021-10-20,"Nashville","Columbus Crew",1,1
"4247",2021-10-20,"San Jose","Austin",4,0
"4248",2021-10-20,"Houston Dynamo","LA Galaxy",0,3
"4249",2021-10-23,"Seattle","Sporting KC",1,2
"4250",2021-10-23,"Columbus Crew","NY Red Bulls",1,2
"4251",2021-10-23,"Chicago Fire","Real Salt Lake",1,0
"4252",2021-10-23,"Minnesota Utd","Los Angeles FC",1,1
"4253",2021-10-23,"LA Galaxy","FC Dallas",2,2
"4254",2021-10-23,"San Jose","Vancouver",1,1
"4255",2021-10-23,"Colorado Rapids","Portland Timbers",2,0
"4256",2021-10-23,"Toronto FC","CF Montréal",1,1
"4257",2021-10-23,"NYCFC","D.C. United",6,0
"4258",2021-10-23,"Philadelphia","Nashville",1,0
"4259",2021-10-23,"Inter Miami","FC Cincinnati",5,1
"4260",2021-10-24,"Austin","Houston Dynamo",2,1
"4261",2021-10-24,"Orlando City","New England",2,2
"4262",2021-10-26,"Los Angeles FC","Seattle",3,0
"4263",2021-10-27,"New England","Colorado Rapids",1,0
"4264",2021-10-27,"Portland Timbers","San Jose",2,0
"4265",2021-10-27,"FC Dallas","Real Salt Lake",1,2
"4266",2021-10-27,"Vancouver","Minnesota Utd",2,1
"4267",2021-10-27,"NYCFC","Chicago Fire",1,0
"4268",2021-10-27,"Atlanta Utd","Inter Miami",2,1
"4269",2021-10-27,"D.C. United","NY Red Bulls",1,0
"4270",2021-10-27,"Toronto FC","Philadelphia",2,2
"4271",2021-10-27,"FC Cincinnati","Nashville",3,6
"4272",2021-10-27,"Columbus Crew","Orlando City",3,2
"4273",2021-10-27,"Sporting KC","LA Galaxy",2,0
"4274",2021-10-30,"Inter Miami","NYCFC",1,3
"4275",2021-10-30,"Real Salt Lake","San Jose",3,4
"4276",2021-10-30,"NY Red Bulls","CF Montréal",1,0
"4277",2021-10-30,"Atlanta Utd","Toronto FC",1,1
"4278",2021-10-30,"D.C. United","Columbus Crew",1,3
"4279",2021-10-30,"FC Dallas","Austin",2,1
"4280",2021-10-31,"Minnesota Utd","Sporting KC",2,1
"4281",2021-10-31,"Houston Dynamo","Colorado Rapids",0,1
"4282",2021-10-31,"Orlando City","Nashville",1,1
"4283",2021-10-31,"Philadelphia","FC Cincinnati",2,0
"4284",2021-11-01,"Seattle","LA Galaxy",1,1
"4285",2021-11-02,"Los Angeles FC","Vancouver",1,1
"4286",2021-11-03,"NY Red Bulls","Atlanta Utd",0,0
"4287",2021-11-03,"CF Montréal","Houston Dynamo",2,0
"4288",2021-11-03,"Austin","Sporting KC",3,1
"4289",2021-11-03,"Real Salt Lake","Portland Timbers",1,3
"4290",2021-11-07,"Nashville","NY Red Bulls",1,1
"4291",2021-11-07,"Vancouver","Seattle",1,1
"4292",2021-11-07,"San Jose","FC Dallas",1,1
"4293",2021-11-07,"LA Galaxy","Minnesota Utd",3,3
"4294",2021-11-07,"Portland Timbers","Austin",3,0
"4295",2021-11-07,"FC Cincinnati","Atlanta Utd",1,2
"4296",2021-11-07,"Toronto FC","D.C. United",1,3
"4297",2021-11-07,"CF Montréal","Orlando City",0,2
"4298",2021-11-07,"Columbus Crew","Chicago Fire",2,0
"4299",2021-11-07,"New England","Inter Miami",0,1
"4300",2021-11-07,"NYCFC","Philadelphia",1,1
"4301",2021-11-07,"Colorado Rapids","Los Angeles FC",5,2
"4302",2021-11-07,"Sporting KC","Real Salt Lake",0,1
"4303",2021-11-20,"Philadelphia","NY Red Bulls",1,0
"4304",2021-11-20,"Sporting KC","Vancouver",3,1
"4305",2021-11-21,"Portland Timbers","Minnesota Utd",3,1
"4306",2021-11-21,"NYCFC","Atlanta Utd",2,0
"4307",2021-11-23,"Nashville","Orlando City",3,1
"4308",2021-11-23,"Seattle","Real Salt Lake",0,0
"4309",2021-11-25,"Colorado Rapids","Portland Timbers",0,1
"4310",2021-11-28,"Sporting KC","Real Salt Lake",1,2
"4311",2021-11-28,"Philadelphia","Nashville",1,1
"4312",2021-11-30,"New England","NYCFC",2,2
"4313",2021-12-04,"Portland Timbers","Real Salt Lake",2,0
"4314",2021-12-05,"Philadelphia","NYCFC",1,2
"4315",2021-12-11,"Portland Timbers","NYCFC",1,1
"4316",2022-02-26,"Los Angeles FC","Colorado Rapids",3,0
"4317",2022-02-26,"Philadelphia","Minnesota Utd",1,1
"4318",2022-02-26,"San Jose","NY Red Bulls",1,3
"4319",2022-02-26,"Columbus Crew","Vancouver",4,0
"4320",2022-02-26,"FC Dallas","Toronto FC",1,1
"4321",2022-02-26,"Portland Timbers","New England",2,2
"4322",2022-02-26,"Austin","FC Cincinnati",5,0
"4323",2022-02-26,"Inter Miami","Chicago Fire",0,0
"4324",2022-02-26,"D.C. United","Charlotte",3,0
"4325",2022-02-27,"Orlando City","CF Montréal",2,0
"4326",2022-02-27,"LA Galaxy","NYCFC",1,0
"4327",2022-02-27,"Atlanta Utd","Sporting KC",3,1
"4328",2022-02-27,"Seattle","Nashville",0,1
"4329",2022-02-27,"Houston Dynamo","Real Salt Lake",0,0
"4330",2022-03-05,"New England","FC Dallas",1,0
"4331",2022-03-05,"Toronto FC","NY Red Bulls",1,4
"4332",2022-03-05,"San Jose","Columbus Crew",3,3
"4333",2022-03-05,"Sporting KC","Houston Dynamo",1,0
"4334",2022-03-05,"Vancouver","NYCFC",0,0
"4335",2022-03-05,"CF Montréal","Philadelphia",1,2
"4336",2022-03-05,"Colorado Rapids","Atlanta Utd",3,0
"4337",2022-03-05,"Real Salt Lake","Seattle",1,0
"4338",2022-03-05,"Minnesota Utd","Nashville",1,1
"4339",2022-03-05,"Chicago Fire","Orlando City",0,0
"4340",2022-03-05,"FC Cincinnati","D.C. United",0,1
"4341",2022-03-05,"Charlotte","LA Galaxy",0,1
"4342",2022-03-06,"Austin","Inter Miami",5,1
"4343",2022-03-06,"Los Angeles FC","Portland Timbers",1,1
"4344",2022-03-12,"Seattle","LA Galaxy",3,2
"4345",2022-03-12,"NYCFC","CF Montréal",4,1
"4346",2022-03-12,"Columbus Crew","Toronto FC",2,1
"4347",2022-03-12,"Inter Miami","Los Angeles FC",0,2
"4348",2022-03-12,"Houston Dynamo","Vancouver",2,1
"4349",2022-03-12,"Colorado Rapids","Sporting KC",2,0
"4350",2022-03-12,"Portland Timbers","Austin",1,0
"4351",2022-03-12,"D.C. United","Chicago Fire",0,2
"4352",2022-03-12,"New England","Real Salt Lake",2,3
"4353",2022-03-12,"Philadelphia","San Jose",2,0
"4354",2022-03-12,"Orlando City","FC Cincinnati",1,2
"4355",2022-03-12,"FC Dallas","Nashville",2,0
"4356",2022-03-13,"Atlanta Utd","Charlotte",2,1
"4357",2022-03-13,"NY Red Bulls","Minnesota Utd",0,1
"4358",2022-03-19,"LA Galaxy","Orlando City",0,1
"4359",2022-03-19,"NYCFC","Philadelphia",0,2
"4360",2022-03-19,"FC Cincinnati","Inter Miami",3,1
"4361",2022-03-19,"Toronto FC","D.C. United",2,1
"4362",2022-03-19,"Atlanta Utd","CF Montréal",3,3
"4363",2022-03-19,"Chicago Fire","Sporting KC",3,1
"4364",2022-03-19,"Charlotte","New England",3,1
"4365",2022-03-19,"Minnesota Utd","San Jose",1,0
"4366",2022-03-19,"Houston Dynamo","Colorado Rapids",1,1
"4367",2022-03-19,"FC Dallas","Portland Timbers",4,1
"4368",2022-03-19,"Real Salt Lake","Nashville",2,1
"4369",2022-03-20,"NY Red Bulls","Columbus Crew",1,1
"4370",2022-03-20,"Austin","Seattle",1,1
"4371",2022-03-20,"Los Angeles FC","Vancouver",3,1
"4372",2022-03-26,"Charlotte","FC Cincinnati",2,0
"4373",2022-03-26,"Sporting KC","Real Salt Lake",1,0
"4374",2022-03-27,"Portland Timbers","Orlando City",1,1
"4375",2022-04-02,"Chicago Fire","FC Dallas",0,0
"4376",2022-04-02,"FC Cincinnati","CF Montréal",3,4
"4377",2022-04-02,"Toronto FC","NYCFC",2,1
"4378",2022-04-02,"San Jose","Austin",2,2
"4379",2022-04-02,"Vancouver","Sporting KC",1,0
"4380",2022-04-02,"Columbus Crew","Nashville",0,1
"4381",2022-04-02,"Colorado Rapids","Real Salt Lake",1,1
"4382",2022-04-02,"Minnesota Utd","Seattle",1,2
"4383",2022-04-02,"D.C. United","Atlanta Utd",0,1
"4384",2022-04-02,"Philadelphia","Charlotte",2,0
"4385",2022-04-02,"New England","NY Red Bulls",0,1
"4386",2022-04-02,"Orlando City","Los Angeles FC",2,4
"4387",2022-04-02,"Inter Miami","Houston Dynamo",1,3
"4388",2022-04-03,"Portland Timbers","LA Galaxy",1,3
"4389",2022-04-09,"Orlando City","Chicago Fire",1,0
"4390",2022-04-09,"Inter Miami","New England",3,2
"4391",2022-04-09,"NY Red Bulls","CF Montréal",1,2
"4392",2022-04-09,"LA Galaxy","Los Angeles FC",2,1
"4393",2022-04-09,"Philadelphia","Columbus Crew",1,0
"4394",2022-04-09,"Real Salt Lake","Toronto FC",2,2
"4395",2022-04-09,"Vancouver","Portland Timbers",2,3
"4396",2022-04-09,"Sporting KC","Nashville",1,2
"4397",2022-04-09,"FC Dallas","Colorado Rapids",3,1
"4398",2022-04-09,"Houston Dynamo","San Jose",4,3
"4399",2022-04-10,"Charlotte","Atlanta Utd",1,0
"4400",2022-04-10,"Austin","Minnesota Utd",1,0
"4401",2022-04-16,"San Jose","Nashville",2,2
"4402",2022-04-16,"CF Montréal","Vancouver",2,1
"4403",2022-04-16,"Houston Dynamo","Portland Timbers",0,0
"4404",2022-04-16,"Atlanta Utd","FC Cincinnati",0,0
"4405",2022-04-16,"NY Red Bulls","FC Dallas",0,0
"4406",2022-04-16,"Minnesota Utd","Colorado Rapids",3,1
"4407",2022-04-16,"Chicago Fire","LA Galaxy",0,0
"4408",2022-04-16,"Seattle","Inter Miami",0,1
"4409",2022-04-16,"New England","Charlotte",2,1
"4410",2022-04-16,"Columbus Crew","Orlando City",0,2
"4411",2022-04-16,"D.C. United","Austin",2,3
"4412",2022-04-16,"Toronto FC","Philadelphia",2,1
"4413",2022-04-17,"Los Angeles FC","Sporting KC",3,1
"4414",2022-04-17,"NYCFC","Real Salt Lake",6,0
"4415",2022-04-23,"FC Dallas","Houston Dynamo",2,1
"4416",2022-04-23,"Philadelphia","CF Montréal",1,1
"4417",2022-04-23,"Minnesota Utd","Chicago Fire",3,0
"4418",2022-04-23,"San Jose","Seattle",4,3
"4419",2022-04-23,"Colorado Rapids","Charlotte",0,0
"4420",2022-04-23,"Portland Timbers","Real Salt Lake",0,0
"4421",2022-04-23,"D.C. United","New England",3,2
"4422",2022-04-23,"LA Galaxy","Nashville",1,0
"4423",2022-04-23,"Sporting KC","Columbus Crew",0,0
"4424",2022-04-23,"Austin","Vancouver",3,0
"4425",2022-04-24,"Inter Miami","Atlanta Utd",2,1
"4426",2022-04-24,"Orlando City","NY Red Bulls",0,3
"4427",2022-04-24,"FC Cincinnati","Los Angeles FC",1,2
"4428",2022-04-24,"NYCFC","Toronto FC",5,4
"4429",2022-04-30,"Houston Dynamo","Austin",1,2
"4430",2022-04-30,"Real Salt Lake","LA Galaxy",1,0
"4431",2022-04-30,"Toronto FC","FC Cincinnati",1,2
"4432",2022-04-30,"CF Montréal","Atlanta Utd",2,1
"4433",2022-04-30,"Colorado Rapids","Portland Timbers",2,0
"4434",2022-04-30,"Chicago Fire","NY Red Bulls",1,2
"4435",2022-04-30,"Orlando City","Charlotte",2,1
"4436",2022-04-30,"New England","Inter Miami",2,0
"4437",2022-04-30,"Columbus Crew","D.C. United",3,0
"4438",2022-04-30,"Sporting KC","FC Dallas",2,2
"4439",2022-05-01,"NYCFC","San Jose",3,0
"4440",2022-05-01,"Nashville","Philadelphia",1,1
"4441",2022-05-01,"Los Angeles FC","Minnesota Utd",2,0
"4442",2022-05-04,"FC Cincinnati","Toronto FC",2,0
"4443",2022-05-07,"Charlotte","Inter Miami",1,0
"4444",2022-05-07,"CF Montréal","Orlando City",4,1
"4445",2022-05-07,"Atlanta Utd","Chicago Fire",4,1
"4446",2022-05-07,"NYCFC","Sporting KC",0,0
"4447",2022-05-07,"NY Red Bulls","Portland Timbers",1,1
"4448",2022-05-07,"Minnesota Utd","FC Cincinnati",0,1
"4449",2022-05-07,"San Jose","Colorado Rapids",1,0
"4450",2022-05-07,"D.C. United","Houston Dynamo",2,0
"4451",2022-05-07,"New England","Columbus Crew",2,2
"4452",2022-05-07,"FC Dallas","Seattle",2,0
"4453",2022-05-07,"Los Angeles FC","Philadelphia",2,2
"4454",2022-05-08,"Vancouver","Toronto FC",1,0
"4455",2022-05-08,"Nashville","Real Salt Lake",2,0
"4456",2022-05-08,"Austin","LA Galaxy",0,1
"4457",2022-05-14,"Toronto FC","Orlando City",0,1
"4458",2022-05-14,"Colorado Rapids","Los Angeles FC",2,0
"4459",2022-05-14,"Vancouver","San Jose",3,3
"4460",2022-05-14,"Charlotte","CF Montréal",0,2
"4461",2022-05-14,"NYCFC","Columbus Crew",2,0
"4462",2022-05-14,"Chicago Fire","FC Cincinnati",1,2
"4463",2022-05-14,"Portland Timbers","Sporting KC",7,2
"4464",2022-05-14,"Philadelphia","NY Red Bulls",1,1
"4465",2022-05-14,"LA Galaxy","FC Dallas",1,3
"4466",2022-05-14,"Houston Dynamo","Nashville",2,0
"4467",2022-05-14,"Real Salt Lake","Austin",2,1
"4468",2022-05-14,"Inter Miami","D.C. United",2,2
"4469",2022-05-15,"Seattle","Minnesota Utd",3,1
"4470",2022-05-15,"Atlanta Utd","New England",2,2
"4471",2022-05-18,"Vancouver","FC Dallas",2,1
"4472",2022-05-18,"Minnesota Utd","LA Galaxy",1,1
"4473",2022-05-18,"NY Red Bulls","Chicago Fire",3,3
"4474",2022-05-18,"Philadelphia","Inter Miami",0,0
"4475",2022-05-18,"D.C. United","NYCFC",0,2
"4476",2022-05-18,"Los Angeles FC","Austin",1,2
"4477",2022-05-18,"Houston Dynamo","Seattle",0,1
"4478",2022-05-18,"San Jose","Portland Timbers",3,2
"4479",2022-05-18,"Sporting KC","Colorado Rapids",2,1
"4480",2022-05-18,"Nashville","CF Montréal",2,1
"4481",2022-05-21,"Columbus Crew","Los Angeles FC",0,2
"4482",2022-05-21,"FC Cincinnati","New England",2,3
"4483",2022-05-21,"D.C. United","Toronto FC",2,2
"4484",2022-05-21,"Nashville","Atlanta Utd",2,2
"4485",2022-05-22,"CF Montréal","Real Salt Lake",1,2
"4486",2022-05-22,"San Jose","Sporting KC",1,1
"4487",2022-05-22,"NYCFC","Chicago Fire",1,0
"4488",2022-05-22,"Charlotte","Vancouver",2,1
"4489",2022-05-22,"LA Galaxy","Houston Dynamo",0,3
"4490",2022-05-22,"Inter Miami","NY Red Bulls",2,0
"4491",2022-05-22,"FC Dallas","Minnesota Utd",1,2
"4492",2022-05-22,"Colorado Rapids","Seattle",1,0
"4493",2022-05-22,"Portland Timbers","Philadelphia",0,2
"4494",2022-05-22,"Austin","Orlando City",2,2
"4495",2022-05-28,"Los Angeles FC","San Jose",3,2
"4496",2022-05-28,"Toronto FC","Chicago Fire",3,2
"4497",2022-05-28,"Atlanta Utd","Columbus Crew",1,2
"4498",2022-05-28,"NY Red Bulls","D.C. United",4,1
"4499",2022-05-28,"Minnesota Utd","NYCFC",0,1
"4500",2022-05-28,"Colorado Rapids","Nashville",1,3
"4501",2022-05-28,"Orlando City","FC Dallas",1,3
"4502",2022-05-28,"CF Montréal","FC Cincinnati",4,3
"4503",2022-05-28,"New England","Philadelphia",1,1
"4504",2022-05-28,"Real Salt Lake","Houston Dynamo",3,0
"4505",2022-05-28,"Sporting KC","Vancouver",0,1
"4506",2022-05-28,"Inter Miami","Portland Timbers",2,1
"4507",2022-05-29,"LA Galaxy","Austin",4,1
"4508",2022-05-29,"Seattle","Charlotte",2,1
"4509",2022-06-04,"Vancouver","Real Salt Lake",2,1
"4510",2022-06-11,"Charlotte","NY Red Bulls",2,0
"4511",2022-06-11,"Nashville","San Jose",0,0
"4512",2022-06-12,"Sporting KC","New England",1,2
"4513",2022-06-14,"Seattle","Vancouver",4,0
"4514",2022-06-15,"New England","Orlando City",1,1
"4515",2022-06-18,"Seattle","Los Angeles FC",1,1
"4516",2022-06-18,"LA Galaxy","Portland Timbers",1,1
"4517",2022-06-18,"NY Red Bulls","Toronto FC",2,0
"4518",2022-06-18,"Chicago Fire","D.C. United",1,0
"4519",2022-06-18,"CF Montréal","Austin",0,1
"4520",2022-06-18,"Philadelphia","FC Cincinnati",1,1
"4521",2022-06-18,"Orlando City","Houston Dynamo",2,1
"4522",2022-06-18,"Columbus Crew","Charlotte",1,1
"4523",2022-06-18,"Real Salt Lake","San Jose",2,0
"4524",2022-06-18,"FC Dallas","Vancouver",0,2
"4525",2022-06-19,"Atlanta Utd","Inter Miami",2,0
"4526",2022-06-19,"NYCFC","Colorado Rapids",1,1
"4527",2022-06-19,"Nashville","Sporting KC",1,2
"4528",2022-06-19,"New England","Minnesota Utd",2,1
"4529",2022-06-24,"FC Cincinnati","Orlando City",1,0
"4530",2022-06-25,"Seattle","Sporting KC",3,0
"4531",2022-06-25,"D.C. United","Nashville",1,3
"4532",2022-06-25,"Houston Dynamo","Chicago Fire",2,0
"4533",2022-06-25,"CF Montréal","Charlotte",2,1
"4534",2022-06-25,"Toronto FC","Atlanta Utd",2,1
"4535",2022-06-25,"Portland Timbers","Colorado Rapids",3,0
"4536",2022-06-25,"Real Salt Lake","Columbus Crew",0,0
"4537",2022-06-25,"Inter Miami","Minnesota Utd",2,1
"4538",2022-06-25,"Austin","FC Dallas",2,2
"4539",2022-06-26,"Los Angeles FC","NY Red Bulls",2,0
"4540",2022-06-26,"Vancouver","New England",0,0
"4541",2022-06-26,"Philadelphia","NYCFC",2,1
"4542",2022-06-29,"Chicago Fire","Philadelphia",1,0
